age,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_single,marital_married,marital_divorced,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,is_duplicate,duplicate_with
53,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,1,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
29,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,7,4,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
30,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,1,7,4,8,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
35,1,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
41,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
50,0,0,0,1,0,0,0,0,0,0,0,1,0,6,-1,0,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
47,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
21,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,1,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
59,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-1,1,1,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
32,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,1,0,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
43,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
54,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
50,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
36,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,1,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
40,0,0,0,0,0,0,1,0,0,0,0,1,0,3,-1,1,0,1,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
47,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
29,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
36,1,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,0,1,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
54,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
48,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16719
50,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
54,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
56,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
39,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
56,0,0,0,1,0,0,0,0,0,0,0,0,1,6,-1,0,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
53,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
53,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,1,0,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
25,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
56,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16710
25,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
54,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
38,1,0,0,0,0,0,0,0,0,0,1,0,0,4,-1,0,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
47,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16631
43,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
48,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
53,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
51,0,0,0,1,0,0,0,0,0,0,0,1,0,6,-1,0,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
43,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
33,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
28,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
35,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
32,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
48,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
46,1,0,0,0,0,0,0,0,0,0,0,1,0,4,-1,0,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
50,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,1,1,7,4,9,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
28,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
30,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
35,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,1,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
51,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-1,1,0,1,7,4,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
41,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,1,7,4,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
27,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,7,4,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
45,0,1,0,0,0,0,0,0,0,0,0,1,0,6,-1,1,1,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
42,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,1,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16763
22,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
59,0,0,0,0,1,0,0,0,0,0,1,0,0,5,-1,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
31,0,0,0,0,0,0,1,0,0,0,0,1,0,3,-1,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
43,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16606
48,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-1,1,0,1,7,4,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
59,0,0,0,0,1,0,0,0,0,0,1,0,0,5,-1,1,0,0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
44,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
44,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,7,4,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
58,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
22,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,7,4,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16788
49,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
59,0,0,0,0,0,0,0,0,1,0,0,1,0,6,-1,0,0,1,7,4,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
50,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
59,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,1,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
50,0,0,0,1,0,0,0,0,0,0,0,1,0,6,-1,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
51,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
28,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
33,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
43,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
47,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16631
30,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7,4,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
50,0,0,0,1,0,0,0,0,0,0,0,1,0,4,-1,1,0,1,7,4,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
38,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
54,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,1,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
47,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16620
35,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
33,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
45,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
38,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
48,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
57,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,0,1,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
41,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
57,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,7,4,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
56,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
35,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
35,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,1,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
28,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
34,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,1,7,4,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
54,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
47,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,1,7,4,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
47,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
53,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
25,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
49,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,0,1,7,4,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
34,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
50,0,0,0,0,0,0,0,0,0,1,0,1,0,5,-1,0,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
52,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,0,1,7,4,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
26,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
57,0,0,0,0,0,0,0,0,1,0,0,1,0,5,-1,0,1,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
57,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,7,4,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
51,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1,7,4,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
59,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,0,1,7,4,9,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
37,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,7,4,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,7,5,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
37,0,0,0,0,0,0,0,0,1,0,0,1,0,2,-1,0,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
49,0,0,0,0,0,0,0,0,1,0,0,1,0,5,-1,0,0,1,7,5,6,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
48,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,7,5,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
35,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,7,5,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,1,7,5,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
36,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
57,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
52,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,0,0,0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
43,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,7,5,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,0,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
43,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
60,0,0,0,0,1,0,0,0,0,0,0,1,0,4,-1,0,0,0,7,5,7,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
49,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
41,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,0,0,1,7,5,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
52,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,1,7,5,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
42,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
49,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
46,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,7,5,9,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
33,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
52,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,1,7,5,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16858
31,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
32,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,1,7,5,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
56,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,1,0,0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
32,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,7,5,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
28,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
56,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,1,1,7,5,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
50,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,7,5,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
36,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,1,7,5,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
47,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,1,1,7,5,7,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
49,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
32,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
35,0,0,0,0,0,0,0,0,0,0,1,0,0,6,-1,1,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
56,0,0,0,0,1,0,0,0,0,0,1,0,0,5,-1,1,0,1,7,5,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
27,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
42,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,7,5,3,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
54,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1,0,1,7,5,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
51,0,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,0,0,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
27,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,1,7,5,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
42,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
46,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
46,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,1,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
47,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,1,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
27,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
53,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,1,0,1,7,5,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,5,8,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
38,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
27,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
40,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
42,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,7,5,4,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
31,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
43,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
39,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
50,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,1,7,5,10,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
43,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16894
44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,1,,
28,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
55,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,1,1,7,5,5,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
28,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16901
39,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,7,5,1,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,Duplicate,Row 16896
50,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,1,7,5,2,999,0,-1,1.4,93.918,-42.7,4.962,5228.1,0,,
